index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
0,189.55,152.16,0.89,0.56,0.54,0.14,0.56,-0.14,713.26
1,131.22,124.85,-0.05,0.58,-0.82,-0.60,-0.18,0.99,977.54
2,156.65,124.85,0.46,0.57,0.13,-0.28,0.86,0.94,760.62
3,179.50,167.18,0.90,-0.17,0.57,0.39,-0.71,-0.55,738.76
4,185.34,154.38,0.48,0.79,0.99,0.09,0.12,-0.39,943.15
5,169.15,123.26,-0.12,0.18,0.74,-0.09,-0.72,0.08,699.57
6,161.89,102.43,-0.20,-0.34,-0.94,-0.16,0.76,-0.50,979.15
7,167.63,115.26,-0.38,0.38,0.78,0.14,-0.51,0.92,800.54
8,194.93,134.11,-0.04,0.79,0.00,0.15,-0.68,0.40,888.02
9,147.72,123.17,-0.68,0.96,0.17,0.25,0.41,-0.89,762.89
10,181.93,173.89,0.78,0.50,0.15,-0.19,-0.39,-0.69,724.09
11,188.48,106.10,0.12,0.60,-0.95,0.19,0.57,-0.22,782.72
12,140.63,135.74,-0.39,0.63,0.67,-0.20,0.09,0.80,851.36
13,120.22,106.21,-0.93,0.14,0.28,-0.71,0.85,-0.21,784.15
14,191.02,189.88,-0.80,-0.66,-0.73,0.19,0.57,0.73,822.09
15,155.60,124.23,-0.45,-0.66,0.35,0.27,-0.41,-0.33,852.94
16,180.30,109.26,0.02,-0.28,-0.79,-0.74,-0.34,0.19,693.16
17,179.56,126.29,0.49,0.01,0.76,-0.61,0.05,-0.17,950.82
18,163.86,161.51,-0.65,0.91,-0.03,0.45,0.02,-0.87,844.67
19,197.63,158.85,0.66,-0.57,0.81,0.21,0.75,-0.70,868.10
20,138.67,124.24,0.97,-0.81,-0.04,-0.42,-0.67,0.29,940.23
21,165.31,116.87,0.99,0.41,0.83,-0.85,-0.15,-0.53,887.57
22,168.28,132.16,-0.85,0.56,-0.01,0.46,-0.20,0.75,764.65
23,197.76,187.57,-0.26,-0.53,0.26,0.19,0.49,0.02,946.57
24,181.20,179.01,0.69,-0.75,-0.90,-0.64,-0.56,0.54,747.35
25,193.58,144.19,0.06,-0.57,0.80,0.40,0.02,0.62,905.87
26,162.81,111.46,0.38,0.75,0.36,-0.66,-0.30,-0.00,514.46
27,124.44,108.66,0.21,-0.75,-0.29,-0.60,-0.03,0.92,495.93
28,172.20,117.42,0.74,-0.63,0.15,0.72,0.56,-0.01,990.46
29,185.43,150.62,-0.27,-0.23,0.67,-0.16,0.15,-0.16,853.88
30,192.27,171.69,0.45,-0.84,-0.89,0.05,0.04,-0.81,976.23
31,159.06,156.78,0.46,0.58,-0.72,0.73,0.60,-0.70,985.30
32,181.20,146.81,-0.37,0.91,0.66,-0.32,-0.51,-0.01,806.08
33,157.75,104.34,-0.45,-0.53,-0.27,-0.03,-0.19,-0.43,753.46
34,163.12,122.76,0.01,-0.51,-0.87,-0.49,-0.25,0.98,831.02
35,179.97,116.96,-0.70,0.64,-0.06,0.38,0.14,0.82,778.73
36,197.85,118.31,0.12,-0.60,0.61,0.09,-0.39,0.78,599.95
37,188.65,155.91,-0.09,0.01,0.16,-0.21,-0.30,-0.77,413.86
38,178.31,127.47,-0.26,0.52,-0.69,-0.40,-0.15,-0.14,462.94
39,142.69,103.13,0.33,-0.94,-0.40,-0.20,0.88,-0.56,833.79
40,126.02,119.98,-0.22,-0.83,0.65,-0.33,-0.68,0.80,911.95
41,131.35,112.98,-0.14,0.25,0.54,-0.58,0.71,-0.81,842.49
42,174.12,141.88,0.68,-0.14,0.73,-0.65,0.93,0.11,646.00
43,169.98,153.66,0.58,-0.30,0.05,-0.78,-0.58,0.01,901.41
44,126.04,103.36,0.40,-0.22,-0.04,0.16,-0.69,-0.28,350.96
45,161.71,103.80,-0.96,0.63,-0.94,-0.27,0.32,0.58,987.83
46,180.55,149.75,-0.90,0.19,-0.27,-0.28,-0.22,0.37,478.84
47,181.03,112.84,0.31,-0.64,0.70,-0.60,0.35,0.62,572.15
48,158.30,147.45,0.44,0.99,-0.86,0.05,0.49,-0.39,685.78
49,167.65,143.67,-0.69,-0.30,-0.95,-0.80,-0.19,0.32,824.20
50,130.94,101.95,0.43,0.99,0.68,0.45,-0.52,-0.82,470.24
51,167.73,129.12,0.08,0.24,-0.95,-0.94,0.68,-0.02,716.27
52,175.06,139.06,-0.04,-0.42,0.89,-0.37,-0.39,-0.12,960.64
53,182.19,114.33,0.14,0.04,-0.22,0.14,-0.08,0.69,961.54
54,193.75,192.39,-0.75,0.18,-0.54,0.03,0.02,-0.47,977.54
55,127.41,102.94,-0.25,0.16,-0.51,-0.23,0.51,-0.52,926.17
56,175.17,159.47,-0.85,0.36,0.48,0.61,0.92,-0.62,946.50
57,185.03,107.11,-0.99,0.23,0.35,0.94,-0.44,0.71,993.44
58,153.98,103.61,-0.69,-0.77,0.02,0.02,0.37,-0.55,806.52
59,158.96,144.24,0.82,0.69,-0.06,0.32,0.52,-0.93,782.58
60,150.64,146.72,0.14,0.88,-0.51,-0.73,0.07,0.25,888.16
61,195.46,111.77,0.85,0.41,0.37,-0.50,0.63,0.74,881.00
62,193.38,120.25,-0.67,0.42,0.17,0.42,0.69,0.81,595.11
63,157.31,104.78,-0.85,-0.70,-0.76,0.58,-0.33,0.20,886.42
64,184.78,126.60,-0.84,0.06,-0.27,0.22,-0.06,-0.54,851.30
65,147.00,108.73,-0.96,-0.55,-0.54,-0.81,0.85,-0.41,943.46
66,155.56,139.11,0.03,-0.78,0.59,-0.10,-0.98,-0.44,662.07
67,186.77,176.15,-0.00,0.34,-0.16,-0.25,-0.72,-0.00,862.30
68,183.10,117.87,-0.78,0.77,-0.40,0.23,-0.82,-0.29,999.54
69,192.40,147.11,-0.89,-0.93,-0.88,0.18,0.42,-0.03,720.75
70,157.20,130.69,-0.72,0.64,0.92,-0.64,0.84,-0.07,881.74
71,159.83,102.63,-0.77,-0.45,-0.79,0.76,-0.53,-0.62,844.86
72,149.45,113.96,-0.92,0.67,-0.95,0.88,0.81,0.41,917.98
73,184.67,149.74,-0.16,0.36,-0.67,0.19,0.36,0.10,983.94
74,168.93,112.44,-0.14,-0.65,0.16,-0.41,0.43,-0.51,569.55
75,141.51,118.94,0.98,-0.41,0.27,0.78,0.23,-0.95,828.89
76,159.42,152.81,-0.54,-0.67,0.71,-0.85,0.28,-0.01,457.08
77,156.03,118.28,0.74,0.49,-0.79,-0.41,0.79,-0.97,639.15
78,164.80,132.40,-0.01,-0.59,0.52,-0.34,-0.81,-0.34,801.75
79,149.87,126.23,-0.72,-0.03,0.17,-0.36,-0.95,-0.64,832.34
80,158.78,100.40,0.91,0.06,0.22,0.11,0.59,-0.56,303.59
81,194.87,180.60,-0.37,0.87,-0.76,0.29,-0.05,-0.20,672.89
82,184.02,102.96,0.18,0.62,0.66,-0.67,-0.64,-0.16,804.11
83,157.40,123.29,0.67,-0.20,0.29,-0.84,0.29,0.40,789.29
84,172.61,117.39,-0.55,0.30,0.05,-0.59,0.64,-0.28,752.71
85,138.78,123.03,-0.98,0.04,0.92,-0.28,-0.37,-0.42,866.20
86,163.10,144.54,-0.28,0.33,-0.18,0.00,0.18,0.67,901.94
87,185.04,113.16,0.96,-0.31,-0.43,-0.22,-0.86,-0.49,966.67
88,144.55,113.91,0.07,0.83,-0.25,0.86,0.67,-0.60,406.48
89,160.19,120.97,0.40,-0.87,-0.87,-0.12,-0.25,0.12,831.31
90,159.45,104.30,0.05,-0.31,-0.65,-0.51,-0.53,0.93,994.83
91,143.34,123.64,0.50,0.45,0.68,-0.21,0.05,0.88,959.33
92,163.48,109.80,0.46,0.27,-0.17,-0.34,0.12,-0.75,368.26
93,194.45,148.51,-0.38,-0.23,0.24,0.84,-0.18,0.54,567.86
94,182.11,140.00,0.38,-0.74,-0.80,-0.05,-0.04,0.32,889.28
95,157.26,117.79,-0.39,0.17,0.48,0.30,-0.07,0.46,945.10
96,155.33,138.12,-0.91,-0.67,0.92,0.48,0.27,0.10,839.67
97,186.28,102.97,-0.80,-0.86,0.82,0.01,0.80,-0.68,923.01
98,194.91,177.99,0.98,-0.01,0.50,-0.56,0.17,0.72,707.04
99,185.80,138.16,-0.83,-0.14,-0.16,0.24,-0.38,0.69,940.99
100,162.45,106.80,-0.98,-0.26,-0.19,0.62,-0.13,-0.10,276.58
101,160.21,131.39,0.01,0.98,-0.10,-0.62,0.64,-0.87,814.40
102,141.52,138.70,0.43,0.75,-0.10,-0.87,-0.18,0.09,549.42
103,163.41,144.56,0.44,0.20,-0.16,0.05,-0.17,0.40,928.89
104,190.26,135.28,0.36,-0.79,0.50,-0.88,0.06,-0.71,712.13
105,146.64,103.61,0.77,-0.69,0.63,-0.22,0.35,-0.74,974.26
106,198.49,159.97,0.58,0.36,0.08,0.52,0.71,-0.26,842.39
107,149.46,142.54,0.48,0.97,-0.14,0.35,-0.50,0.33,537.98
108,126.25,107.87,0.55,0.40,-0.80,0.10,-0.61,-0.28,938.15
109,196.95,107.86,-0.81,0.20,0.41,0.62,-0.64,0.93,787.18
110,193.95,191.07,0.14,-0.69,0.10,-0.20,-0.03,0.51,845.88
111,137.41,104.93,0.64,0.02,-0.89,-0.49,-0.75,0.72,198.00
112,189.30,150.23,0.47,-0.63,0.47,-0.46,-0.40,-0.67,789.07
113,186.54,130.56,-0.33,-0.60,0.66,-0.90,0.50,-0.69,338.28
114,140.50,104.12,0.24,0.61,-0.48,-0.21,-0.46,0.71,805.66
115,179.34,126.76,0.47,-0.81,-0.70,-0.40,-0.76,0.35,924.28
116,190.44,142.75,0.36,-0.65,-0.94,-0.06,-0.93,0.88,811.59
117,174.21,152.81,-0.80,-0.97,0.74,-0.81,0.74,0.75,263.72
118,189.03,148.57,0.21,-0.01,-0.14,-0.19,0.86,0.43,786.87
119,148.79,107.58,0.56,0.71,-0.43,-0.72,-0.73,0.16,610.53
120,127.86,126.15,0.17,-0.25,-0.75,0.56,0.36,-0.59,819.92
121,149.93,128.64,0.53,-0.22,0.15,0.19,0.33,-0.28,912.86
122,186.90,149.65,-0.97,0.72,0.91,0.97,-0.25,-0.95,986.87
123,155.42,152.94,-0.20,0.95,-0.12,0.62,0.56,-0.63,806.23
124,171.56,158.96,0.98,-0.10,0.31,0.88,0.96,-0.02,870.95
125,157.22,147.92,0.01,0.41,-0.82,-0.91,-0.19,0.41,861.98
126,186.02,182.90,0.63,0.86,0.56,0.51,-0.50,0.23,493.12
127,184.19,134.02,0.50,-0.50,0.44,0.79,0.79,0.54,368.64
128,195.08,126.87,0.80,-0.35,0.61,0.95,0.73,-0.90,515.90
129,173.53,155.48,0.30,0.34,-0.94,0.68,-0.32,-0.02,792.81
130,181.11,116.67,0.54,0.47,-0.36,0.13,-0.87,0.07,878.53
131,141.94,123.54,0.68,-0.56,0.28,0.42,-0.92,0.78,670.97
132,158.49,134.59,0.56,-0.87,0.27,0.47,0.81,-0.40,470.36
133,151.44,119.48,0.90,-0.03,-0.93,-0.32,-0.65,-0.18,808.51
134,179.78,141.53,-0.20,-0.41,0.52,0.47,0.39,-0.80,695.69
135,163.64,149.58,0.73,0.84,-0.27,-0.64,-0.49,0.57,551.35
136,119.68,110.36,-0.88,-0.97,0.15,0.26,-0.16,-0.71,949.64
137,177.47,144.47,0.88,-0.62,-0.67,-0.36,0.29,-0.89,403.69
138,169.31,104.63,-0.30,-0.87,0.68,0.40,-0.70,-0.71,834.12
139,169.93,152.66,-0.35,0.55,0.34,0.84,-0.66,-0.60,596.71
140,196.86,115.56,-0.35,-0.64,0.56,0.73,-0.35,-0.46,566.37
141,184.42,104.67,0.15,0.27,0.17,0.13,0.13,0.67,892.92
142,183.60,120.89,-0.87,0.69,-0.20,-0.78,0.92,-0.68,908.61
143,174.21,106.55,-0.61,0.44,-0.89,0.89,-0.86,0.88,967.99
144,196.64,156.21,-0.12,0.31,0.60,0.09,0.89,-0.44,872.12
145,159.58,123.69,-0.82,-0.48,-0.22,-0.09,-0.62,-0.60,825.29
146,173.41,138.38,0.94,0.88,0.29,-0.15,0.62,-0.64,747.81
147,175.74,112.10,0.21,-0.46,0.06,-0.46,-0.82,0.02,734.80
148,165.17,129.15,-0.82,0.26,-0.88,0.82,0.69,-0.08,753.12
149,139.20,122.64,0.64,0.01,0.46,0.51,-0.37,0.27,737.25
